N de Vertices: 162
Valor Total: 101445
Peso Total: 9978.95
Tempo de Duracao: 181.027 s

Vertice:		Valor:		Peso:
1857				895.672			145.56
1053				802.948			16.7608
1309				907.449			94.0519
725				968.474			134.272
1795				572.752			33.4758
1013				386.719			4.44307
1930				583.822			88.4014
1654				672.838			62.2616
1493				423.175			21.4807
1124				477.327			40.8976
1807				980.527			34.6959
103				452.55			25.0775
1298				796.25			78.4452
79				741.215			50.9681
1431				387.984			65.3833
1919				818.293			74.943
1237				167.408			44.9462
924				531.057			24.4721
1508				536.889			97.9485
1663				735.005			14.3257
1831				730.893			68.1289
768				702.011			5.04126
1729				408.298			48.5661
257				778.86			139.576
1906				521.918			22.101
1814				460.712			12.3008
1228				309.976			45.354
311				449.159			48.4165
980				599.409			5.63272
1452				845.642			35.6844
978				581.823			26.3134
34				883.242			30.7716
1337				966.556			88.3534
613				637.04			104.996
1749				595.883			98.5643
1887				984.76			66.5383
1864				630.541			63.8149
1122				408.266			3.5407
455				253.619			3.29454
384				218.393			14.9896
556				526.382			56.468
1202				704.099			78.6506
691				597.396			67.6321
1967				847.004			115.448
452				846.666			65.7744
1336				799.232			121.604
1809				277.2			44.6539
172				723.641			48.2709
1847				440.794			62.589
1616				949.546			138.93
1636				854.176			132.108
71				937.253			154.185
1169				637.876			61.2201
329				531.927			70.3266
1230				600.428			16.5437
1429				207.385			7.07708
83				814.062			40.6438
1786				848.603			57.5115
316				925.501			76.9416
1221				180.52			4.10812
252				953.168			102.906
810				651.889			74.396
166				899.165			49.2517
1				999.041			128.996
1041				641.348			38.6013
1841				891.557			121.023
1547				345.293			53.6733
444				65.8071			14.0015
1075				431.01			25.8519
23				903.467			97.0761
235				921.097			125.156
494				724.308			62.7798
1676				909.688			2.03987
1391				871.996			4.44926
395				614.106			7.00152
946				756.767			78.0387
1192				94.1608			14.6171
417				775.577			137.209
427				982.813			11.6675
834				463.362			11.7357
1079				579.189			20.5978
719				546.198			96.2972
132				264.939			5.65865
114				965.761			24.8602
693				683.716			35.5058
1490				597.399			57.8402
372				86.0747			11.6173
994				414.42			27.1739
320				892.571			77.0931
1724				787.062			97.1946
1890				926.336			173.124
219				719.37			38.3905
1428				536.582			29.9614
22				469.769			74.2908
1939				461.589			78.702
1205				923.638			158.011
268				329.224			57.2374
739				343.26			6.08842
290				247.674			11.761
1944				713.369			78.0369
1979				825.887			94.8607
1850				180.331			22.8226
1128				419.092			53.1699
1600				722.05			7.80214
1172				813.881			19.8623
885				335.209			12.1776
1044				670.397			28.928
1220				401.086			37.0638
1574				369.939			67.2728
254				879.392			161.256
101				926.424			8.99471
423				712.353			8.96991
995				828.389			64.7805
398				861.182			89.1185
179				446.653			46.6155
251				856.617			152.005
158				505.958			9.90377
566				966.819			90.7133
780				556.843			53.9407
435				948.888			114.183
224				615.689			78.7011
1448				949.808			131.45
1076				604.559			92.1229
445				972.132			10.3097
1483				818.413			44.6346
19				624.406			35.1371
922				561.495			56.9275
1139				175.308			21.2475
676				974.902			176.539
1593				303.377			57.8087
1882				340.061			3.63583
849				892.495			12.8794
1591				364.708			27.2134
25				916.944			84.5394
315				360.773			45.8829
1907				346.799			45.2867
1801				3.9523			2.64556
797				753.57			7.12209
1460				479.274			47.8882
1509				726.873			112.702
894				228.179			40.8715
671				501.75			48.8641
997				677.111			124.519
1462				985.553			187.435
382				709.108			135.019
1327				846.602			161.67
464				299.408			6.50532
1679				800.346			148.568
1475				536.217			102.795
1185				902.083			173.273
11				518.634			93.708
399				329.452			73.3924
580				426.146			27.1938
1838				377.466			24.4517
247				886.613			60.3896
14				670.858			60.184
1756				901.928			106.196
1695				311.511			38.2131
1942				732.203			92.5754
516				457.102			65.342
1816				613.181			97.9092
149				281.936			45.3735
